,SPY,AAPL,MSFT,AMZN,TSLA,GOOGL,GOOG,META,NVDA,BRK-B,JPM,JNJ,UNH,HD,PG,V,BAC,MA,PFE,XOM,DIS,CSCO,AVGO,ADBE,CVX,PEP,TMO,KO,ABBV,CMCSA,NFLX,ABT,ACN,COST,CRM,INTC,WFC,VZ,PYPL,WMT,QCOM,MRK,LLY,MCD,T,NKE,DHR,LOW,LIN,TXN,NEE,AMD,UNP,PM,INTU,UPS,HON,MS,MDT,BMY,AMAT,ORCL,SCHW,CVS,RTX,C,GS,AMGN,BLK,BA,CAT,IBM,SBUX,AMT,PLD,GE,ISRG,COP,TGT,AXP,DE,MU,SPGI,MMM,NOW,BKNG,F,ADP,ZTS,LRCX,PNC,MDLZ,MO,ADI,GILD,LMT,SYK,GM,TFC,TJX
2022-02-14 00:00:00,-0.0032692651616819113,0.001423155821179689,-0.00013551715717163848,0.012221683270054351,0.01832566437213501,0.009260326137473296,0.008722866818408948,-0.008426354260079427,0.013278101444751167,-0.01522847542165584,-0.009290394198137486,-0.012581162692155923,-0.007801345817968985,0.0036255613417310872,0.002879387001910594,0.0028928341300764604,-0.01043393175080587,0.011872308863051906,-0.019298901832195847,-0.015334640619148354,0.009232654522928874,-0.013358083447589375,0.008998728325922078,8.441155520144683e-05,-0.015416561132804985,-0.011152053252685312,-0.00900607692804578,0.006468709317317911,0.0069712842338953696,-0.004619772153140911,0.01344205309969726,-0.021595280044547693,-0.00926542714795564,-0.006102081719661978,-0.007215007426825015,-0.0010496794751151395,-0.007888839530627578,-0.0009377333541348287,-0.010148305660978907,-0.010197291945582387,0.0029763000920963734,-0.00221813488639766,-0.00029820584404716133,-0.00693684437839126,-0.003315545131776565,0.010058550923504495,-0.00425439548025397,0.000177002520218128,-0.004139384439783678,-0.011739489383822632,-0.000533682385591483,0.00963064441554673,0.015660963445553122,0.01185619519163672,-0.012616415655550606,0.002342155551026792,-0.0016044174410495549,-0.019125839443388193,-0.006602624692040093,-0.0010466290517947563,-0.00475503347981554,-0.010031380059816852,-0.015374336185022375,-0.011895573215662147,-0.017844072070633765,-0.010275495807904211,-0.007767354988337027,-0.008795091259435783,-0.015767225176073096,-0.010645359082138262,-0.006708344986232295,-0.01914239801698181,-0.0008535201017191296,-0.011017281056872164,-0.0066298389818316705,-0.0023753267683503942,-0.007133737065783796,-0.02106493619642602,-0.014133159398540318,0.0028153652283842145,-0.013777440581876355,0.0011141992566523484,-0.017928154504491478,-0.009590123703941966,-0.0070923624701317856,0.006185707678366015,-0.005128240126142325,-0.008881661045495814,-0.012269216421215035,-0.0031072420805565715,-0.013454898902629964,-0.00839579848162808,-0.005558930083995661,0.0005197717328229157,-0.015466477752394847,-0.02327161297993008,-0.004768489617247962,-0.008806171547583563,-0.009122332563394675,-0.010334796161413085
2022-02-15 00:00:00,0.016126774034857405,0.023152365327073765,0.01854226217979349,0.008658352201907249,0.053290764282768466,0.007987428719660628,0.008318577344070821,0.015158489196223535,0.09181199316775013,0.006109244734605834,0.014623825433219828,0.01032593904711554,0.008073454125018698,0.004835722050100522,0.0005104568259071129,0.01100561432657221,0.007802592901406946,0.01972421146238923,-0.0002008020358078566,-0.012534849930250447,0.025654590391808396,0.02049630835436811,0.041809073371832595,0.011582013293536919,-0.00731986078580904,-0.004438931585040939,-0.008054379954008262,0.003790337874705285,0.012307828294967793,0.013712969973194378,0.027460433037630683,0.009773542536659852,0.010057402476206123,0.014529328084014637,0.03803297643241521,0.01807464733809727,0.009161633517890344,0.0016895346638874376,0.011741993565021591,0.0031354821241997843,0.04765932051165622,0.017523172126040043,0.03898762224261909,0.0016575142802224274,0.01205828944017906,0.028179948033931534,-0.00895020879382502,0.009515371822822694,0.02858492440538174,0.02277340731709132,0.002269101241624938,0.06300870560210692,0.027911854862163743,0.003936238009581761,-0.002400552879949003,0.01528096178212568,0.015212359026022026,0.008384464840262229,0.015638849456442117,0.014369228818172264,0.06051854047552818,0.010386388436553817,0.02165499760164402,-0.00029123086346194427,0.005022991237427998,0.00812515924250845,0.010270921029246649,-0.00147147867914732,0.02746248969714915,0.0366120866845121,0.017609663233071338,-0.0016135002795532039,0.00918307487353065,-0.0038413978694057382,0.0019264640119702747,0.044720667166849415,0.02906019237557733,-0.020425924792224714,-0.0023595489753212018,0.029269375596466807,0.015854960944770236,0.06832840510072069,0.012240259782197338,-0.004240131015035398,0.02084260274421257,0.03515787775667123,0.035509721645189174,0.010099999976904694,0.006770716319108416,0.06371702985720784,0.01280740455052265,-0.004082195269278888,0.004591792377146575,0.05234446729668574,0.0036001374887519866,-0.012274896959206028,0.033020623337151056,0.026239634644833476,0.02857135272281064,0.01323725333789949
2022-02-16 00:00:00,0.0011207943360469486,-0.001388886421020974,-0.0011672679849844547,0.010159039538768955,0.0010407532409399955,0.008268162664648582,0.007784442121505641,-0.020181025854602685,0.0006037742983990846,-0.0017394632805604049,0.0018096159341558504,-0.0005976160128520203,0.0038057225311325382,-0.008973616985098132,0.007588173304293067,0.004389400039720659,-0.0023016795423987935,0.0036430366509589973,-0.002209266019000844,0.004615914806757937,0.01053519176546125,-0.00036847365021097644,-0.009224021460565557,-0.003753884865419721,0.0002980622458372828,0.0020487226305969664,-0.011353164761432777,-0.0001641049317239185,0.007667815319852389,0.000832508615610239,-0.023020677071423967,-0.0024197988714035334,0.013083954993850622,-0.002957526610145811,-0.011715260241941361,-0.004335197122381174,-0.004111015922648953,0.0007496545731577875,-0.04261214453453921,-0.00625136321080022,-0.0023120234137986584,-0.007582572712959812,0.0071358436207649145,-0.002836751096358281,-0.016433817457084055,0.006250877314720293,-0.005128829259817835,-0.004778648407472219,0.006392845170220873,0.012457115282660247,0.001864550880146254,-0.031118784401992894,0.018008898160901454,0.01732468581640223,0.0007010309230330858,-0.008975394123275748,-0.002479926148671985,-0.022043937435616168,-0.00731401876303539,-0.0025085648411242722,0.008009266596016085,-0.0072708441504355514,-0.0034582205554396506,0.009420219525619,0.007549969320543415,-0.0007462759193803681,-0.010688661826737667,-0.005715897004018644,0.002854579947885627,0.005511399310106135,0.0011306969086632979,-0.005848944521540389,0.007089225905453578,-0.0045417194954975315,-0.008515233017089785,0.004855344823142538,0.006325454029541877,0.005909777941274008,0.003040806049112499,0.002020555810703817,-0.007219121696301234,0.0006250017018563092,0.0030619816611281436,-0.01086817081066982,-0.00130135302545753,0.025842870993638467,-0.0038717272320583085,0.0010784322019399273,-0.013501155645160301,-0.003957488636632589,0.006757065350299296,-0.002429042625600508,0.005763052365321375,0.03887920756283325,0.009293961724754718,0.012244307660036036,0.0033626083659268335,0.015301023244116196,-0.0013888637962211625,-0.02598342862522074
2022-02-17 00:00:00,-0.021361317609596253,-0.02126911685407673,-0.02928210620634375,-0.021808901106176726,-0.05094269900666093,-0.03774561034820989,-0.0376688843679307,-0.040777624669997126,-0.07559112746525876,-0.00665295784610187,-0.02303232428868285,-0.006100264915783193,-0.020227123513162693,-0.006141256037973886,0.011455171715646806,-0.018398775247613353,-0.03376691211024163,-0.02410357239940375,-0.015700549644694584,-0.0015313684209683487,-0.02174614021455412,0.02801846245081685,-0.030491766444562973,-0.04184638945181696,-0.0051377701942232346,0.0027058844366329993,-0.017825060919954616,0.02003279412736836,-0.006169817831890856,-0.02744854388085216,-0.028662513890182595,-0.02506459240983938,-0.03239248025541619,0.005093617775368209,-0.05530370459088918,-0.013684323478975968,-0.03422764959509328,0.0033707673144387496,-0.0483083401760227,0.04006596877683721,-0.033603789309863075,-0.0111369848834737,-0.018771910425048666,-0.008534525077845467,-0.007518875274238779,-0.025189404567271367,0.005902314109491158,-0.014184325165598755,-0.015995739201952963,-0.021338651379616325,0.0019937635977858026,-0.0452034971914701,-0.011110649262233263,0.002957782877500037,-0.060532110034092534,-0.021364443551230017,-0.023643200277449705,-0.049431500189161204,-0.014057278754035951,-0.0031063281101940676,-0.0318528705734592,-0.04621790917147983,-0.03705373081428265,-0.015778267852347816,-0.004116088733406076,-0.03345772636304789,-0.030523410964337194,-0.004401286404782878,-0.026703259360291276,-0.02443699366787766,-0.04370451560133903,-0.03259007294128735,-0.0223787026705361,-0.01575343259792561,-0.0076188909126009285,-0.029089933812998625,-0.024249597173020443,0.010531038858349051,-0.018333986331240726,-0.013459093059103533,-0.02568116328143022,-0.024255632827150597,-0.013090079871956761,-0.035681956875248666,-0.04254601368309652,-0.029338671939524663,-0.026096542994811234,-0.018507658403101535,-0.010354195632883978,-0.018361115224944102,-0.034948962890647084,0.005326446672046847,0.015016880400245736,-0.04698822332006136,-0.009854636856986287,0.004833185211280622,-0.03085627211661801,-0.03192536172527871,-0.033379643951202964,-0.02876300734324666
2022-02-18 00:00:00,-0.00647508243129824,-0.00935580955286297,-0.009630969158631153,-0.013261957754408193,-0.022103035296720752,-0.016116022931413454,-0.01391447554310532,-0.007462341734421285,-0.035296110459092866,0.0039866051623811405,0.004688791679044568,-0.010718678068966314,-0.0053791041174543475,-0.003075305419764973,0.0005003256180622362,-0.008548075409469447,-0.0023876117696999266,-0.010034841384725435,-0.007566418220002813,-0.01112110368264596,-0.01039553036688634,0.02582035975217023,0.0017097627190123532,-0.033099548140345214,-0.001422156319638379,0.00575710729105805,-0.006289919550093392,0.006761125284118652,-0.006484114983588363,-0.002779638174346899,0.011948159817805282,-0.03143141415539963,-0.00535750571757021,-0.004543637168695436,-0.015947620161343545,-0.05318483999062318,-0.009260950538646506,0.004665914563343643,-0.01473379721793977,-0.006408368554399746,0.005035916158528497,0.0001309690970681121,-0.002738949869144136,-0.0013151001134182883,0.0046296280629705144,0.0010502143737669556,-0.008690202313670903,-0.004915350681089614,0.013011429842467281,0.012693678274015241,-0.016317178241474384,0.012992783205365344,0.0007968939045450707,-0.0025916310255709174,-0.03019057627473032,0.0008125399125351596,-0.013326806234864041,-0.007592431070427397,-0.01101277092273345,0.002374123130870709,-0.022862299656537965,-0.012710199658009791,-0.004766313039209713,-0.0016618805555621563,-0.010491628666681074,-0.008808590867539823,-0.008651840674257838,-0.0041049860369787305,-0.00849843267723882,-0.02130350694236316,-0.014326883768462362,-0.004961279739445601,0.0031165478956671766,-0.001005762642618535,-0.0050948452770472885,-0.058602549077700905,-0.011616403650206775,-0.016783824573871398,0.0019116963158190003,-0.0042409506964481425,-0.03003701926289315,-0.03126005855411429,-0.00739198014625897,-0.006862054226401626,-0.017216067581749872,-0.0028735453049066884,0.02850626867146344,-5.0031221033308704e-05,-0.009063895419508472,-0.01829107711715916,-0.0006457731220972374,-0.0009083450192631792,0.007202614813947017,-0.0004363006396330693,-0.0039158765332003576,-0.005941792235366394,-0.013673644618272252,-0.00450645722244658,-0.0036771118883522913,0.015037533054221397
2022-02-22 00:00:00,-0.010731629277740962,-0.017812189310942972,-0.0007292909553828775,-0.015753494788264932,-0.04136624223452856,-0.004520546294206285,-0.008162971248554696,-0.01979046254646799,-0.010659098141508783,-0.002032986517395474,-0.0017746191235750164,-0.01358968793037485,-0.011329295504838521,-0.08850562738702272,-0.012320119916303662,-0.006152135978766071,-0.008703166156658337,-0.004486988480408183,-0.02060585281261984,-0.011633965638618737,-0.02160415076159361,-0.015906386144130535,-0.004361935740142542,-0.009399863713526413,-0.007645039412992327,0.0038161952371873475,-0.013497402431609573,-0.004157344163022603,0.010622761057874852,0.006432364695545312,-0.03554908982684246,0.006164848614439888,-0.000217993281176998,-0.02046144246773962,-0.008687215438384799,-0.007770904019295588,-0.006291633431174115,0.001300403578956777,-0.004631001928289913,-0.011160394633081716,-0.010438968952010796,-0.0054995693021415715,-0.004910307158275118,0.008379839231094088,-0.005027208725834842,-0.03329831975838049,-0.0028097369786427295,-0.03637345353353083,-0.030608276414587077,-0.00029995294523477156,-0.004989909630134681,0.015988752223033753,-0.019586824889666232,-0.02705843575802247,0.004260125869416154,-0.001862816984435689,0.0023609188026587624,-0.007021446405199083,0.031218960696803633,-0.0014804870434694806,-0.021410826756217305,-0.006034655943940925,-0.012148067967842735,-0.0020561351285121043,0.0018206095408437317,-0.003897637639087126,-0.005115061039209445,0.0028989146407596422,-0.01394159669381223,-0.04922735179746829,-0.0038550278479694278,-0.003457902593091977,-0.002463987599984674,-0.000306481378531398,-0.0012626408174964965,0.015751351740584507,0.011468057677548993,-0.020082416771122658,-0.03933653008852456,-0.012520610528122478,-0.04150627949871144,-0.0025330183578843313,0.004172436466057361,-0.0058936328766258095,-0.010539352257403878,-0.03752850077191783,-0.04157433327129023,-0.0027438649539359705,-0.006376936226054952,-0.018017918216897244,0.009494318833890292,0.007121266300654572,-0.008890638027875375,0.0032428514405222764,-0.0011465172317658423,-0.000672636600134835,0.008342108715858831,-0.03765426886176748,-0.002246485991890257,-0.013605337548118102
2022-02-23 00:00:00,-0.017738668790538203,-0.02586426520466345,-0.02589328555169068,-0.03575624663287669,-0.06997917599526948,-0.017143898917867162,-0.014045302871686483,-0.017963206897866568,-0.042881448411014156,-0.01327353380164642,-0.020939103482554344,0.0004964191867511403,-0.0062485757379933116,-0.024417358903471964,-0.012473798611003062,-0.024263404445364123,-0.017120306523914608,-0.019169742481934926,-0.013885886085273191,0.0040542847738489485,-0.014990892535629796,-0.03303728293777153,-0.02124836561733434,-0.02041510450286732,0.02379157496579909,-0.00986041402292237,-0.002472128668438711,-0.011078950441906876,0.008243870934745434,-0.03855992335849345,-0.026286536910758773,-0.0022125827983928703,-0.02475785892412108,-0.013779925538458415,-0.0235228385272489,-0.0008948804334366622,-0.024059269759003965,-0.009091003079755744,-0.023747184178778524,-0.010260229618511807,-0.025739995264030258,-0.0014483335092471128,-0.003429080841952814,-0.019430041577551682,-0.010105218494260604,-0.009841352004000825,-0.014238341544345445,0.002330044814415011,-0.008515258193043995,-0.006299112490676606,-0.019788625888734424,-0.05092952280100438,-0.005887831580260183,0.0,-0.033626430117039474,-0.02148641593676892,-0.019719607551239027,-0.012664954196299205,-0.0066526093696457345,0.007116501364233141,-0.01842476263173065,-0.02226120230997164,-0.023885604189399556,0.0031396612204881436,-0.013897832143864197,-0.010486850272112491,-0.0089464512164521,-0.0018517414193601756,-0.01742492142773655,-0.011673579853546667,-0.023743676167507388,-0.014928964755075436,-0.03716040574068413,-0.0040286097668964516,-0.011308661821358812,-0.01593192166157953,-0.026408450704225372,0.004554309778753929,-0.03284956935326544,-0.01813545150501672,-0.04596082995648243,-0.035994243175740515,-0.018093398769126412,-0.016149934184211623,-0.04626013101451154,-0.019215911692024967,-0.019664521174927008,-0.018058977127525466,-0.01599161579469832,-0.03096177325232552,-0.02004126332666134,-0.0028584289629688397,0.013065623052500586,-0.027287413271472438,0.006067529721967002,0.006991127628201088,0.013628462401507502,-0.008338602174790988,-0.025410081625036107,-0.042145582696676454
2022-02-24 00:00:00,0.015049102848447404,0.01668034405840957,0.05109359036440586,0.04509522427819257,0.04807345500262783,0.039995900309593546,0.03988316325337693,0.04610737866456027,0.060794163504876986,-0.005516279586270656,-0.027843075188801247,-0.019104344741030732,-0.008115323427695609,0.015529180986982194,-0.02693020167243987,0.006251425229521601,-0.026351107508041482,0.02256186700890317,-0.019415458252097895,-0.012634907956940666,0.024199622248982644,0.005327052534937815,0.026203651191947452,0.08003258619216957,-0.005164140494628766,-0.017397749544928454,0.02192657004383669,-0.01753536825255375,-0.010152424516530534,0.01949917414208091,0.061421672696517104,0.012537360483883209,0.009611792787316942,0.020837491675817832,0.0721633278287761,0.046360509045022535,-0.02298420548229463,-0.015352852730816213,0.042692567218510113,-0.003850389899173301,0.03935161876366933,-0.030722437518618473,0.020015933686082343,-0.011138524020594343,-0.011909924427828011,0.0024846789963584026,0.03494794478966301,-0.007810609284859882,-0.020062572316439375,0.023846920555028905,0.043141631894578536,0.06240887701167419,-0.011151078150680949,-0.05341189434539806,0.0645182198745411,0.013253181902510347,0.024497077446365978,-0.01859976967705257,0.0029118929663110027,-0.012218585676406213,0.043485004182186815,0.03228921190917933,-0.003391903436038679,-0.014377918911047116,0.02747194701592104,-0.04033535124338561,-0.0029309454167186777,-0.0078280407243424,-0.0009555429159175954,0.01023314594019653,-0.010606904396982753,-0.0008192062091959551,0.015170103266124224,0.01890527733025249,0.018258100761270324,-0.0011872696135997174,0.04296565961234178,-0.005667055006378985,0.008688812997019069,-0.0031754326435884384,0.015525025212948407,0.017409249134165083,0.022256760563357014,-0.0047097905924429195,0.09386315771718978,-0.07078627783888858,0.011799286414451604,0.020021438923782497,0.020795596095139368,0.03777732910567022,-0.0170845250761561,-0.024592598547016675,-0.04581338412700031,0.02607062122503545,-0.012061873666957212,0.017510978537392363,0.016087211583094563,-0.0006469135243509783,-0.022937346015798665,0.03503996251190378
2022-02-25 00:00:00,0.022064038025609856,0.012965337975865188,0.009233156720323876,0.01605793012842116,0.011364031324829549,0.01332802516824616,0.013913919555049059,0.013872781981458138,0.017222578837965186,0.03555206792032117,0.023659532335660982,0.04970284439342021,0.04356302893840147,0.010886254387206362,0.04269917064848272,0.009065791855805694,0.032568959787304674,-0.0007852292443777387,0.038294202830881696,0.026912771793804025,0.0008701799740540306,0.023935626287723943,0.013810275494065438,0.0037083377032953724,0.04100865749539384,0.028023901439705012,0.017883320002840097,0.038671274757203555,0.029393411429799565,0.023038493047579767,0.0019741789505467455,0.031081539462370467,0.020052567341617866,0.02355716490343629,0.018601023920126414,0.0211899882916462,0.026560397766275168,0.02909285691305108,0.05637027221073221,0.013751665877122399,0.01756146857355234,0.03822603991162743,0.03196478769845568,0.01803856552519756,0.029272441609139666,0.011883159630380558,0.02831782757114154,0.027037028929991713,0.0429096709005643,0.007252932830372094,0.022799539949935665,0.038161366306065814,0.02283008206784798,0.02383490465427829,-0.020014944386310907,0.013321090653014123,0.034112113847264425,0.029844364557792158,0.02429107425396393,0.02533543144168582,0.017238880243601207,0.0205854390502358,0.04229984411855181,0.03503035609579164,0.04106107022172534,0.021592286021165696,0.02918964109934752,0.03539008570252333,0.026072927990636874,0.015370675625338892,0.012832254910399632,0.018119202163295434,0.017250958324594334,0.008241676749752402,0.03572167929169412,0.04138745693988333,0.017789044996018966,0.0403509433567899,0.04004179296687549,0.028457678357140637,0.012311898668824206,0.014296952402895302,-0.0020697258368185256,0.047390500062158836,0.010941664131289386,-0.005899799155773433,0.03965016032617985,0.020677257835467033,0.019691090579016635,0.01833415102683489,0.036092155016103966,0.032637405813667586,0.038531413961570005,0.014581654573788239,0.008414381538876636,0.03482336277649822,0.03139298356171527,0.023300986284739977,0.06350288162488749,0.03230804721650293
2022-02-28 00:00:00,-0.002558519020315453,0.0016377430156131467,0.0049779916234584665,-0.0014662630028149382,0.07477746853358713,0.00444374438403905,0.002761724027237289,0.002613089428554316,0.009438290135857397,0.006922760431842256,-0.0416975316729824,-0.008614417570963484,0.00025220482696131086,-0.002589674814066245,-0.014850948498763339,-0.014365870751841592,-0.018214137570336186,-0.022406353591573835,-0.016345417257752293,0.007451216663182825,-0.0071557016930694495,-0.004817983272771387,-0.0009692761841438857,0.004596778132019308,0.02578705428470518,-0.027556693442427505,-0.010603376383648944,-0.009705595115107046,-0.011836181001289803,-0.006585833700190946,0.00951893893782274,-0.014622985079057904,-0.020123582355192404,0.003400942055129974,0.011725707551285769,-0.00020951706858485242,-0.013675980567850132,-0.008314772451963659,0.008923723111439408,-0.008945644275717313,0.00620148435817125,0.0034067746506993846,-0.003587799369866307,-0.013302698876624053,-0.009200944530468713,-0.0162104220316579,-0.0173321046973387,0.008577544732700781,-0.014286144338921725,-0.004859041033688949,0.020003958680264944,0.018833626509808354,-0.0018667857785953368,-0.0396236501412095,-0.026294216982924445,0.0022387145173476952,0.006310984462811087,-0.04029615268927422,-0.008031059513692651,-0.001889528175446964,-0.011199471724100407,-0.004977059533382899,-0.015043782766155811,-0.006232077383600321,0.04667738341891625,-0.04436919508740067,-0.02521992644724902,-0.0024226043192352442,-0.009295779805254423,0.019158232540224196,0.0027798734126174285,-0.013448255733515602,-0.008533238757658324,-0.029059458459633092,-0.017514178732038976,-0.008923945410932999,-0.010834462497203101,0.039334022764867305,0.002760776185320779,0.004284737144430784,0.03758120163506007,-0.013762551759006203,-0.013626002089914713,-0.01235797678727979,-0.0005342667029085701,-0.047868453888019746,-0.015142831174371985,0.00039139404836041614,-0.0054441492992355345,-0.020673470236317715,-0.016874609562965825,-0.01917333780500774,-0.0036906742239906087,-0.011287956214445671,-0.01178004380725406,0.06666017072944452,-0.00918018194098369,-0.014969411376529629,-0.01191049165542779,-0.010182896009717113
